date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:24:43	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:44%20GMT	https://amzpubl.com/assets/fonts/fa-v4compatibility.ttf	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/fonts/fa-v4compatibility.ttf	(from https://amzpubl.com/assets/css/plugins/fontawesome-6.css)
09:24:44	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-1.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-1.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:44	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:45%20GMT	https://amzpubl.com/assets/images/bg/bg-image-2.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-2.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:44	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:45%20GMT	https://amzpubl.com/assets/images/bg/bg-image-3.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-3.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:45	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:45%20GMT	https://amzpubl.com/assets/images/bg/bg-image-4.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-4.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:45	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-5.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-5.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:45	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-6.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-6.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:45	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:46%20GMT	https://amzpubl.com/assets/images/bg/bg-image-7.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-7.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:45	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:46%20GMT	https://amzpubl.com/assets/images/bg/bg-image-8.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-8.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:46	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-9.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-9.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:46	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:46%20GMT	https://amzpubl.com/assets/images/bg/bg-image-10.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-10.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:46	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-11.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-11.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:46	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-12.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-12.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:47	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:47%20GMT	https://amzpubl.com/assets/images/bg/bg-image-13.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-13.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:47	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:47%20GMT	https://amzpubl.com/assets/images/bg/bg-image-14.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-14.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:47	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-15.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-15.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:47	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-16.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-16.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:47	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:48%20GMT	https://amzpubl.com/assets/images/bg/bg-image-17.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-17.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:48	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:48%20GMT	https://amzpubl.com/assets/images/bg/bg-image-18.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-18.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:48	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:48%20GMT	https://amzpubl.com/assets/images/bg/bg-image-19.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-19.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:48	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-20.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-20.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:48	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:49%20GMT	https://amzpubl.com/assets/images/bg/bg-image-21.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-21.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:49	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-22.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-22.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:49	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:49%20GMT	https://amzpubl.com/assets/images/bg/bg-image-23.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-23.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:49	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-24.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-24.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:49	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:50%20GMT	https://amzpubl.com/assets/images/bg/bg-image-25.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-25.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:49	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:50%20GMT	https://amzpubl.com/assets/images/bg/bg-image-26.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-26.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:50	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:50%20GMT	https://amzpubl.com/assets/images/bg/bg-image-27.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-27.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:50	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-28.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-28.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:50	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:51%20GMT	https://amzpubl.com/assets/images/bg/bg-image-29.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-29.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:50	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:51%20GMT	https://amzpubl.com/assets/images/bg/bg-image-30.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-30.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:50	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-31.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-31.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:51	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:51%20GMT	https://amzpubl.com/assets/images/bg/bg-image-32.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-32.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:51	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-33.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-33.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:51	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:52%20GMT	https://amzpubl.com/assets/images/bg/bg-image-34.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-34.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:51	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-35.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-35.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:52	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:52%20GMT	https://amzpubl.com/assets/images/bg/bg-image-36.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-36.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:52	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-37.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-37.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:52	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-38.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-38.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:52	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:53%20GMT	https://amzpubl.com/assets/images/bg/bg-image-39.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-39.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:52	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:53%20GMT	https://amzpubl.com/assets/images/bg/bg-image-40.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-40.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:53	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-1.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-1.png	(from https://amzpubl.com/assets/css/style.css)
09:24:53	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-2.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-2.png	(from https://amzpubl.com/assets/css/style.css)
09:24:53	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-3.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-3.png	(from https://amzpubl.com/assets/css/style.css)
09:24:53	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:54%20GMT	https://amzpubl.com/assets/images/bg/bg-image-4.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-4.png	(from https://amzpubl.com/assets/css/style.css)
09:24:54	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:54%20GMT	https://amzpubl.com/assets/images/bg/bg-image-5.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-5.png	(from https://amzpubl.com/assets/css/style.css)
09:24:54	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-6.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-6.png	(from https://amzpubl.com/assets/css/style.css)
09:24:54	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:55%20GMT	https://amzpubl.com/assets/images/bg/bg-image-7.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-7.png	(from https://amzpubl.com/assets/css/style.css)
09:24:54	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-8.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-8.png	(from https://amzpubl.com/assets/css/style.css)
09:24:54	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-9.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-9.png	(from https://amzpubl.com/assets/css/style.css)
09:24:55	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-10.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-10.png	(from https://amzpubl.com/assets/css/style.css)
09:24:55	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-11.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-11.png	(from https://amzpubl.com/assets/css/style.css)
09:24:55	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-12.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-12.png	(from https://amzpubl.com/assets/css/style.css)
09:24:55	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-13.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-13.png	(from https://amzpubl.com/assets/css/style.css)
09:24:55	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-14.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-14.png	(from https://amzpubl.com/assets/css/style.css)
09:24:56	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-15.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-15.png	(from https://amzpubl.com/assets/css/style.css)
09:24:56	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-16.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-16.png	(from https://amzpubl.com/assets/css/style.css)
09:24:56	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:57%20GMT	https://amzpubl.com/assets/images/bg/bg-image-17.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-17.png	(from https://amzpubl.com/assets/css/style.css)
09:24:56	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:57%20GMT	https://amzpubl.com/assets/images/bg/bg-image-18.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-18.png	(from https://amzpubl.com/assets/css/style.css)
09:24:57	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:57%20GMT	https://amzpubl.com/assets/images/bg/bg-image-19.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-19.png	(from https://amzpubl.com/assets/css/style.css)
09:24:57	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074818-2625da94de913f3a;;;%22	https://amzpubl.com/assets/images/bg/bg-image-20.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/bg/bg-image-20.png	(from https://amzpubl.com/assets/css/style.css)
09:24:57	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:58%20GMT	https://amzpubl.com/assets/images/banner/shape-nois.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/banner/shape-nois.png	(from https://amzpubl.com/assets/css/style.css)
09:24:57	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:58%20GMT	https://amzpubl.com/assets/images/product/39.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/product/39.png	(from https://amzpubl.com/assets/css/style.css)
09:24:57	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:58%20GMT	https://amzpubl.com/assets/images/banner/bg-shape.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/banner/bg-shape.png	(from https://amzpubl.com/assets/css/style.css)
09:24:58	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:58%20GMT	https://amzpubl.com/assets/images/banner/08.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/banner/08.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:58	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:58%20GMT	https://amzpubl.com/assets/images/banner/13.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/banner/13.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:58	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:59%20GMT	https://amzpubl.com/assets/images/banner/15.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/banner/15.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:58	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:59%20GMT	https://amzpubl.com/assets/images/banner/18.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/banner/18.png	(from https://amzpubl.com/assets/css/style.css)
09:24:59	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:59%20GMT	https://amzpubl.com/assets/images/blog/15.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/blog/15.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:59	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:24:59%20GMT	https://amzpubl.com/assets/images/banner/27.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/banner/27.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:59	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:00%20GMT	https://amzpubl.com/assets/images/about/11.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/about/11.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:59	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:00%20GMT	https://amzpubl.com/assets/images/service/08.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/service/08.jpg	(from https://amzpubl.com/assets/css/style.css)
09:24:59	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:00%20GMT	https://amzpubl.com/assets/images/service/09.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/service/09.jpg	(from https://amzpubl.com/assets/css/style.css)
09:25:00	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:00%20GMT	https://amzpubl.com/assets/images/service/10.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/service/10.jpg	(from https://amzpubl.com/assets/css/style.css)
09:25:00	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:00%20GMT	https://amzpubl.com/assets/images/service/11.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/service/11.jpg	(from https://amzpubl.com/assets/css/style.css)
09:25:00	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:01%20GMT	https://amzpubl.com/assets/images/service/12.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/service/12.jpg	(from https://amzpubl.com/assets/css/style.css)
09:25:00	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:01%20GMT	https://amzpubl.com/assets/images/service/13.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/service/13.jpg	(from https://amzpubl.com/assets/css/style.css)
